person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
26,47000,2,8400,11.83,0,0.18,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,63000,2,8400,12.73,0,0.13,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26,48000,4,8400,11.12,0,0.17,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,50000,2,8400,14.72,0,0.17,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22,63000,6,8950,10.99,0,0.14,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25,50000,6,8400,13.22,0,0.17,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
26,44000,0,8400,14.5,1,0.19,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,51300,9,8400,11.99,0,0.16,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,51420,6,8400,11.97,0,0.16,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
26,51996,8,8400,13.99,0,0.16,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,63000,0,17600,8.94,0,0.28,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23,52000,2,8400,6.17,0,0.16,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,46500,0,8400,16.89,1,0.18,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,63000,3,10000,8.94,0,0.16,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,63000,8,20000,19.13,0,0.32,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
26,49000,2,8400,18.25,1,0.17,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,55000,0,8400,13.72,0,0.15,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22,55000,2,8400,7.88,0,0.15,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,63000,3,3000,13.47,0,0.05,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
26,55000,10,8400,8.94,0,0.15,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,63000,10,3500,7.68,0,0.06,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,56000,3,8400,10.99,0,0.15,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,63000,8,11400,13.79,0,0.18,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22,63000,2,14100,8,0,0.22,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,63000,0,15000,13.47,0,0.24,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,60000,9,8400,13.99,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,60000,0,8400,7.49,0,0.14,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,63000,6,24000,11.46,0,0.38,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
25,60000,1,8400,7.29,0,0.14,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,57000,9,6500,13.04,1,0.11,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,63000,0,25000,13.87,0,0.4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24,60000,7,8400,6.17,0,0.14,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,63000,3,3800,12.04,0,0.06,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26,63096,1,4200,5.99,0,0.07,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,62000,0,8400,13.47,0,0.14,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,63132,0,10000,6.03,0,0.16,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,63150,7,12000,9.91,0,0.19,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,62004,5,8400,15.62,0,0.14,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26,63180,4,5825,13.43,0,0.09,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23,63189,7,8000,10.74,0,0.13,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,63200,3,27250,8.9,0,0.43,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,63200,0,4800,12.53,0,0.08,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,65004,3,8400,7.51,0,0.13,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,61000,2,8400,14.84,1,0.14,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
24,68000,2,8400,7.88,0,0.12,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,68926,4,8400,17.27,0,0.12,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,63300,0,17600,12.53,0,0.28,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22,63400,6,10500,9.99,0,0.17,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
26,63400,0,20000,9.62,0,0.32,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,73500,2,8400,6.54,0,0.11,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,75000,1,8400,12.69,0,0.11,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,78600,0,8400,13.48,0,0.11,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,100000,8,8400,13.06,0,0.08,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,100300,3,8400,14.84,1,0.07,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
26,140000,5,8400,12.53,0,0.06,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,18000,2,8500,14.27,1,0.47,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,63554,4,2500,7.51,0,0.04,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,18000,3,8500,10.28,1,0.47,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
26,19200,0,8500,9.99,1,0.44,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,63600,7,2475,5.79,0,0.04,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,63600,1,4000,6.76,0,0.06,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,57655,7,9925,15.58,1,0.17,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25,63720,8,12500,7.51,0,0.2,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,63800,7,25000,11.36,0,0.39,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,42000,3,8550,11.99,0,0.2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,36000,5,8550,10.25,1,0.24,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,66000,3,8550,7.88,0,0.13,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,63834,5,17000,11.12,0,0.27,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,32000,2,8575,15.62,1,0.27,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,63996,6,4000,5.42,0,0.06,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,63996,5,6000,10.75,0,0.09,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,63996,4,3250,7.88,0,0.05,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,55000,0,8575,14.65,0,0.16,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,63996,8,14400,9.63,0,0.23,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,64000,7,5000,6.62,0,0.08,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,30500,1,8600,14.96,1,0.28,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22,40000,0,8600,7.66,0,0.21,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,64000,3,12000,11.71,0,0.19,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,64000,5,12000,16.77,0,0.19,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25,95000,0,8600,8.59,0,0.09,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,64000,1,6625,6.62,0,0.1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,60626,4,8625,7.9,0,0.14,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,69000,5,8650,11.49,0,0.13,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,42000,7,8675,15.99,0,0.21,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,28000,0,8700,6.03,1,0.31,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,64000,7,2100,6.03,0,0.03,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,64000,5,5200,7.9,0,0.08,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,64000,9,9000,5.99,0,0.14,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,64000,5,6000,10.99,0,0.09,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,64000,7,8000,10.99,0,0.13,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,64000,6,15000,17.49,0,0.23,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22,64000,3,9600,8.49,0,0.15,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,29004,5,8725,12.18,0,0.3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,64000,8,4000,10,0,0.06,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,64000,4,5550,7.29,0,0.09,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
21,64000,5,10000,7.66,0,0.16,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,150000,2,8750,7.74,0,0.06,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
24,64000,3,13225,10.37,0,0.21,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,64000,10,5000,7.29,0,0.08,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,64000,8,1200,10.74,0,0.02,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,64000,6,7000,10.38,0,0.11,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26,64000,10,15000,10.38,0,0.23,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22,46104,4,8775,7.29,0,0.19,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,64000,6,15000,13.23,0,0.23,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,64000,4,14000,13.23,0,0.22,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,18500,2,9000,11.34,1,0.49,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23,64000,6,5500,7.14,0,0.09,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,20000,2,9000,7.51,1,0.45,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,21600,1,9000,9.83,1,0.42,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,25000,5,9000,11.49,1,0.36,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,64000,2,25000,11.83,0,0.39,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,64000,0,12000,8.59,0,0.19,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,25000,2,9000,11.48,1,0.36,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,25600,5,9000,8.9,1,0.35,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,25920,1,9000,10.59,1,0.35,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,26000,0,9000,12.73,1,0.35,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,64000,2,8000,14.96,0,0.13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,26400,3,9000,11.49,1,0.34,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,64000,8,4800,12.21,0,0.07,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,64000,5,2000,9.32,0,0.03,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
21,26785,6,9000,7.9,1,0.34,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,58000,1,25000,13.55,1,0.43,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23,58000,7,7200,11.97,1,0.12,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,26976,4,9000,7.51,1,0.33,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,27600,3,9000,13.98,1,0.33,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,28800,5,9000,10.99,1,0.31,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
22,30000,0,9000,13.49,1,0.3,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25,30000,9,9000,17.58,1,0.3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,30000,5,9000,12.99,0,0.3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26,30000,8,9000,5.99,1,0.3,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,64212,5,9600,14.27,0,0.15,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
22,64260,6,9200,13.43,0,0.14,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
26,64260,3,4500,8.94,0,0.07,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,64312,4,5000,14.91,0,0.08,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,30000,2,9000,14.61,1,0.3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,31200,7,9000,10.38,0,0.29,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,64500,6,7000,10.99,0,0.11,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,64500,8,1200,14.72,0,0.02,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25,64500,4,12000,13.48,0,0.19,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,64500,8,10000,12.18,0,0.16,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
21,64500,2,15000,11.83,0,0.23,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
21,33000,5,9000,12.69,0,0.27,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22,33000,6,9000,11.99,0,0.27,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,33000,3,9000,5.79,0,0.27,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,33000,5,9000,7.14,0,0.27,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
21,33600,5,9000,11.86,1,0.27,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,34000,0,9000,11.83,0,0.26,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,64656,8,14500,10.99,0,0.22,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,34000,2,9000,13.16,0,0.26,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,34320,2,9000,6.62,1,0.26,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,29000,2,9000,11.71,1,0.31,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,64800,9,4500,10.65,0,0.07,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
21,35000,5,9000,8.94,0,0.26,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26,64800,5,2000,11.99,0,0.03,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,64800,7,4000,13.99,0,0.06,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,36000,3,9000,9.99,0,0.25,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,64800,5,11000,5.79,0,0.17,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,36000,4,9000,11.11,0,0.25,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,64800,7,2400,13.23,0,0.04,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22,58800,4,23500,15.33,1,0.4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
24,30000,0,9000,15.58,1,0.3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26,64956,0,7500,13.47,0,0.12,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,64992,1,4000,9.63,0,0.06,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,64999,11,15000,10.99,0,0.23,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26,64999,5,10000,13.98,0,0.15,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22,64999,6,2500,14.61,0,0.04,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26,65000,9,3000,18.25,0,0.05,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26,30000,0,9000,15.65,1,0.3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,36000,6,9000,10.78,0,0.25,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
23,65000,7,10500,6.03,0,0.16,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
21,36120,5,9000,10.39,0,0.25,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
25,59000,4,3000,16.29,1,0.05,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,37000,5,9000,7.14,0,0.24,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,65000,2,10000,6.62,0,0.15,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,37500,0,9000,9.63,0,0.24,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
24,65000,2,12000,12.69,0,0.18,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,65000,0,8200,6.62,0,0.13,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25,65000,0,12000,7.9,0,0.18,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,65000,6,6000,10.65,0,0.09,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,65000,0,10200,7.9,0,0.16,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,38400,6,9000,7.9,0,0.23,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,38500,1,9000,10.83,0,0.23,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23,39600,7,9000,11.99,0,0.23,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,33996,1,9000,16,1,0.26,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
26,65000,1,17000,9.91,0,0.26,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,40000,1,9000,11.99,0,0.23,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22,40000,2,9000,10.59,0,0.23,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24,65000,3,12000,9.91,0,0.18,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,40000,4,9000,7.49,0,0.23,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,40000,1,9000,12.61,0,0.23,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23,34000,5,9000,17.06,1,0.26,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24,65000,8,6300,11.71,0,0.1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
22,65000,0,7200,8.9,0,0.11,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
25,40000,1,9000,12.53,0,0.23,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26,65000,11,12000,7.9,0,0.18,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,65000,0,12000,7.9,0,0.18,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,65000,3,6000,6.03,0,0.09,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,35500,2,9000,15.99,1,0.25,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,65000,8,6600,10.65,0,0.1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,65000,8,7200,17.58,0,0.11,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,59000,9,5000,6.03,1,0.08,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,65000,10,5000,7.51,0,0.08,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
21,65000,5,10000,6.03,0,0.15,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,42000,7,9000,8.49,0,0.21,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,65000,2,8000,12.69,0,0.12,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21,65000,5,2200,12.42,0,0.03,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,42000,3,9000,7.51,0,0.21,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,65000,7,7425,6.03,0,0.11,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,36140,5,9000,8.94,1,0.25,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,42600,3,9000,14.96,0,0.21,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,42900,9,9000,6.76,0,0.21,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,65000,9,4200,15.27,0,0.06,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26,65000,2,8000,17.27,0,0.12,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,43000,0,9000,13.85,0,0.21,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
22,43200,4,9000,14.54,0,0.21,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,65000,3,7000,7.9,0,0.11,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,43200,0,9000,6.17,0,0.21,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24,65000,8,3300,7.51,0,0.05,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26,44000,4,9000,10.99,0,0.2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,44000,9,9000,7.29,0,0.2,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,44000,0,9000,8.94,0,0.2,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25,44640,4,9000,10.65,0,0.2,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23,45000,7,9000,10.65,0,0.2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25,65000,3,10000,12.99,0,0.15,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22,45000,7,9000,7.9,0,0.2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,45000,4,9000,5.99,0,0.2,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
21,45000,3,9000,8.49,0,0.2,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
22,45000,0,9000,14.26,0,0.2,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
